"","DEG","up.results_LC_RC_padj.1","down.results_LC_RC_padj.1"
"1487","Down",NA,"Cladocopium_Davies_comp228022_c0_seq1_Symbiont"
"1488","Down",NA,"Cladocopium_Davies_comp228077_c0_seq2_Symbiont"
"1489","Down",NA,"Cladocopium_Davies_comp228102_c0_seq2_Symbiont"
"1490","Down",NA,"Cladocopium_Davies_comp228164_c0_seq1_Symbiont"
"1491","Down",NA,"Cladocopium_Davies_comp228219_c0_seq1_Symbiont"
"1492","Down",NA,"Cladocopium_Davies_comp228231_c0_seq1_Symbiont"
"1493","Down",NA,"Cladocopium_Davies_comp228256_c0_seq2_Symbiont"
"1494","Down",NA,"Cladocopium_Davies_comp228377_c0_seq2_Symbiont"
"1495","Down",NA,"Cladocopium_Davies_comp228430_c0_seq3_Symbiont"
"1496","Down",NA,"Cladocopium_Davies_comp228468_c0_seq1_Symbiont"
"1497","Down",NA,"Cladocopium_Davies_comp228561_c0_seq3_Symbiont"
"1498","Down",NA,"Cladocopium_Davies_comp228633_c0_seq1_Symbiont"
"1499","Down",NA,"Cladocopium_Davies_comp228657_c0_seq2_Symbiont"
"1500","Down",NA,"Cladocopium_Davies_comp228711_c0_seq1_Symbiont"
"1501","Down",NA,"Cladocopium_Davies_comp228767_c0_seq1_Symbiont"
"1502","Down",NA,"Cladocopium_Davies_comp228799_c0_seq11_Symbiont"
"1503","Down",NA,"Cladocopium_Davies_comp228817_c0_seq1_Symbiont"
"1504","Down",NA,"Cladocopium_Davies_comp228832_c0_seq18_Symbiont"
"1505","Down",NA,"Cladocopium_Davies_comp229010_c0_seq2_Symbiont"
"1506","Down",NA,"Cladocopium_Davies_comp229191_c0_seq1_Symbiont"
"1507","Down",NA,"Cladocopium_Davies_comp229223_c0_seq2_Symbiont"
"1508","Down",NA,"Cladocopium_Davies_comp229247_c1_seq1_Symbiont"
"1509","Down",NA,"Cladocopium_Davies_comp229311_c0_seq2_Symbiont"
"1510","Down",NA,"Cladocopium_Davies_comp229343_c0_seq1_Symbiont"
"1511","Down",NA,"Cladocopium_Davies_comp229387_c0_seq8_Symbiont"
"1512","Down",NA,"Cladocopium_Davies_comp229412_c0_seq1_Symbiont"
"1513","Down",NA,"Cladocopium_Davies_comp229476_c0_seq1_Symbiont"
"1514","Down",NA,"Cladocopium_Davies_comp229497_c0_seq1_Symbiont"
"1515","Down",NA,"Cladocopium_Davies_comp229503_c0_seq2_Symbiont"
"1516","Down",NA,"Cladocopium_Davies_comp229661_c0_seq1_Symbiont"
"1517","Down",NA,"Cladocopium_Davies_comp229675_c0_seq2_Symbiont"
"1518","Down",NA,"Cladocopium_Davies_comp229731_c0_seq6_Symbiont"
"1519","Down",NA,"Cladocopium_Davies_comp229743_c0_seq1_Symbiont"
"1520","Down",NA,"Cladocopium_Davies_comp229748_c0_seq3_Symbiont"
"1521","Down",NA,"Cladocopium_Davies_comp229775_c0_seq2_Symbiont"
"1522","Down",NA,"Cladocopium_Davies_comp229871_c0_seq1_Symbiont"
"1523","Down",NA,"Cladocopium_Davies_comp229877_c0_seq20_Symbiont"
"1524","Down",NA,"Cladocopium_Davies_comp229930_c0_seq1_Symbiont"
"1525","Down",NA,"Cladocopium_Davies_comp229942_c0_seq4_Symbiont"
"1526","Down",NA,"Cladocopium_Davies_comp229955_c0_seq1_Symbiont"
"1527","Down",NA,"Cladocopium_Davies_comp229982_c1_seq16_Symbiont"
"1528","Down",NA,"Cladocopium_Davies_comp230208_c0_seq1_Symbiont"
"1529","Down",NA,"Cladocopium_Davies_comp230236_c0_seq4_Symbiont"
"1530","Down",NA,"Cladocopium_Davies_comp230249_c1_seq2_Symbiont"
"1531","Down",NA,"Cladocopium_Davies_comp230286_c0_seq2_Symbiont"
"1532","Down",NA,"Cladocopium_Davies_comp230382_c0_seq3_Symbiont"
"1533","Down",NA,"Cladocopium_Davies_comp230463_c1_seq5_Symbiont"
"1534","Down",NA,"Cladocopium_Davies_comp230524_c0_seq1_Symbiont"
"1535","Down",NA,"Cladocopium_Davies_comp230537_c0_seq1_Symbiont"
"1536","Down",NA,"Cladocopium_Davies_comp230585_c0_seq1_Symbiont"
"1537","Down",NA,"Cladocopium_Davies_comp230619_c0_seq5_Symbiont"
"1538","Down",NA,"Cladocopium_Davies_comp230794_c0_seq6_Symbiont"
"1539","Down",NA,"Cladocopium_Davies_comp231020_c0_seq1_Symbiont"
"1540","Down",NA,"Cladocopium_Davies_comp231084_c0_seq1_Symbiont"
"1541","Down",NA,"Cladocopium_Davies_comp231211_c0_seq1_Symbiont"
"1542","Down",NA,"Cladocopium_Davies_comp231401_c0_seq1_Symbiont"
"1543","Down",NA,"Cladocopium_Davies_comp231405_c0_seq8_Symbiont"
"1544","Down",NA,"Cladocopium_Davies_comp231465_c0_seq1_Symbiont"
"1545","Down",NA,"Cladocopium_Davies_comp231548_c0_seq1_Symbiont"
"1546","Down",NA,"Cladocopium_Davies_comp231819_c0_seq1_Symbiont"
"1547","Down",NA,"Cladocopium_Davies_comp231820_c0_seq3_Symbiont"
"1548","Down",NA,"Cladocopium_Davies_comp232139_c0_seq1_Symbiont"
"1549","Down",NA,"Cladocopium_Davies_comp232230_c0_seq1_Symbiont"
"1550","Down",NA,"Cladocopium_Davies_comp232340_c0_seq1_Symbiont"
"1551","Down",NA,"Cladocopium_Davies_comp232358_c0_seq1_Symbiont"
"1552","Down",NA,"Cladocopium_Davies_comp232373_c1_seq2_Symbiont"
"1553","Down",NA,"Cladocopium_Davies_comp232382_c0_seq1_Symbiont"
"1554","Down",NA,"Cladocopium_Davies_comp232410_c1_seq1_Symbiont"
"1555","Down",NA,"Cladocopium_Davies_comp232423_c0_seq2_Symbiont"
"1556","Down",NA,"Cladocopium_Davies_comp232433_c0_seq1_Symbiont"
"1557","Down",NA,"Cladocopium_Davies_comp232435_c0_seq3_Symbiont"
"1558","Down",NA,"Cladocopium_Davies_comp232471_c0_seq1_Symbiont"
"1559","Down",NA,"Cladocopium_Davies_comp232506_c0_seq1_Symbiont"
"1560","Down",NA,"Cladocopium_Davies_comp232534_c0_seq1_Symbiont"
"1561","Down",NA,"Cladocopium_Davies_comp232564_c1_seq2_Symbiont"
"1562","Down",NA,"Cladocopium_Davies_comp232601_c0_seq1_Symbiont"
"1563","Down",NA,"Cladocopium_Davies_comp232613_c0_seq2_Symbiont"
"1564","Down",NA,"Cladocopium_Davies_comp232622_c0_seq7_Symbiont"
"1565","Down",NA,"Cladocopium_Davies_comp232693_c0_seq1_Symbiont"
"1566","Down",NA,"Cladocopium_Davies_comp232713_c1_seq1_Symbiont"
"1567","Down",NA,"Cladocopium_Davies_comp232720_c0_seq1_Symbiont"
"1568","Down",NA,"Cladocopium_Davies_comp232749_c1_seq4_Symbiont"
"1569","Down",NA,"Cladocopium_Davies_comp232755_c0_seq1_Symbiont"
"1570","Down",NA,"Cladocopium_Davies_comp232763_c1_seq1_Symbiont"
"1571","Down",NA,"Cladocopium_Davies_comp232771_c0_seq1_Symbiont"
"1572","Down",NA,"Cladocopium_Davies_comp232777_c0_seq1_Symbiont"
"1573","Down",NA,"Cladocopium_Davies_comp232788_c0_seq1_Symbiont"
"1574","Down",NA,"Cladocopium_Davies_comp233208_c0_seq2_Symbiont"
"1575","Down",NA,"Cladocopium_Davies_comp234083_c0_seq5_Symbiont"
"1576","Down",NA,"Cladocopium_Davies_comp234213_c0_seq6_Symbiont"
"1577","Down",NA,"Cladocopium_Davies_comp234288_c0_seq1_Symbiont"
"1578","Down",NA,"Cladocopium_Davies_comp234401_c0_seq1_Symbiont"
"1579","Down",NA,"Cladocopium_Davies_comp234849_c0_seq2_Symbiont"
"1580","Down",NA,"Cladocopium_Davies_comp235004_c2_seq3_Symbiont"
"1581","Down",NA,"Cladocopium_Davies_comp235044_c0_seq1_Symbiont"
"1582","Down",NA,"Cladocopium_Davies_comp235085_c0_seq1_Symbiont"
"1583","Down",NA,"Cladocopium_Davies_comp235165_c0_seq5_Symbiont"
"1584","Down",NA,"Cladocopium_Davies_comp235410_c0_seq1_Symbiont"
"1585","Down",NA,"Cladocopium_Davies_comp235414_c0_seq4_Symbiont"
"1586","Down",NA,"Cladocopium_Davies_comp235728_c1_seq10_Symbiont"
"1587","Down",NA,"Cladocopium_Davies_comp235885_c1_seq9_Symbiont"
"1588","Down",NA,"Cladocopium_Davies_comp235898_c0_seq2_Symbiont"
"1589","Down",NA,"Cladocopium_Davies_comp236000_c0_seq15_Symbiont"
"1590","Down",NA,"Cladocopium_Davies_comp236202_c1_seq2_Symbiont"
"1591","Down",NA,"Cladocopium_Davies_comp236209_c0_seq2_Symbiont"
"1592","Down",NA,"Cladocopium_Davies_comp236223_c0_seq1_Symbiont"
"1593","Down",NA,"Cladocopium_Davies_comp236238_c0_seq1_Symbiont"
"1594","Down",NA,"Cladocopium_Davies_comp236264_c0_seq2_Symbiont"
"1595","Down",NA,"Cladocopium_Davies_comp23629_c0_seq1_Symbiont"
"1596","Down",NA,"Cladocopium_Davies_comp236365_c0_seq1_Symbiont"
"1597","Down",NA,"Cladocopium_Davies_comp236585_c0_seq5_Symbiont"
"1598","Down",NA,"Cladocopium_Davies_comp236604_c0_seq2_Symbiont"
"1599","Down",NA,"Cladocopium_Davies_comp236680_c1_seq1_Symbiont"
"1600","Down",NA,"Cladocopium_Davies_comp236760_c0_seq1_Symbiont"
"1601","Down",NA,"Cladocopium_Davies_comp236804_c0_seq1_Symbiont"
"1602","Down",NA,"Cladocopium_Davies_comp236841_c0_seq4_Symbiont"
"1603","Down",NA,"Cladocopium_Davies_comp236868_c2_seq9_Symbiont"
"1604","Down",NA,"Cladocopium_Davies_comp236909_c0_seq1_Symbiont"
"1605","Down",NA,"Cladocopium_Davies_comp237233_c0_seq2_Symbiont"
"1606","Down",NA,"Cladocopium_Davies_comp237616_c0_seq2_Symbiont"
"1607","Down",NA,"Cladocopium_Davies_comp237709_c0_seq1_Symbiont"
"1608","Down",NA,"Cladocopium_Davies_comp237858_c0_seq1_Symbiont"
"1609","Down",NA,"Cladocopium_Davies_comp237959_c0_seq1_Symbiont"
"1610","Down",NA,"Cladocopium_Davies_comp238313_c0_seq1_Symbiont"
"1611","Down",NA,"Cladocopium_Davies_comp238489_c0_seq9_Symbiont"
"1612","Down",NA,"Cladocopium_Davies_comp238574_c0_seq2_Symbiont"
"1613","Down",NA,"Cladocopium_Davies_comp238832_c0_seq1_Symbiont"
"1614","Down",NA,"Cladocopium_Davies_comp238859_c0_seq2_Symbiont"
"1615","Down",NA,"Cladocopium_Davies_comp238880_c0_seq48_Symbiont"
"1616","Down",NA,"Cladocopium_Davies_comp239102_c1_seq2_Symbiont"
"1617","Down",NA,"Cladocopium_Davies_comp239138_c0_seq4_Symbiont"
"1618","Down",NA,"Cladocopium_Davies_comp239227_c1_seq12_Symbiont"
"1619","Down",NA,"Cladocopium_Davies_comp239273_c0_seq4_Symbiont"
"1620","Down",NA,"Cladocopium_Davies_comp239325_c0_seq1_Symbiont"
"1621","Down",NA,"Cladocopium_Davies_comp239386_c0_seq2_Symbiont"
"1622","Down",NA,"Cladocopium_Davies_comp239651_c0_seq1_Symbiont"
"1623","Down",NA,"Cladocopium_Davies_comp239781_c0_seq3_Symbiont"
"1624","Down",NA,"Cladocopium_Davies_comp240010_c0_seq1_Symbiont"
"1625","Down",NA,"Cladocopium_Davies_comp240013_c0_seq14_Symbiont"
"1626","Down",NA,"Cladocopium_Davies_comp240177_c0_seq1_Symbiont"
"1627","Down",NA,"Cladocopium_Davies_comp240703_c0_seq1_Symbiont"
"1628","Down",NA,"Cladocopium_Davies_comp240709_c0_seq1_Symbiont"
"1629","Down",NA,"Cladocopium_Davies_comp240747_c0_seq2_Symbiont"
"1630","Down",NA,"Cladocopium_Davies_comp240751_c1_seq3_Symbiont"
"1631","Down",NA,"Cladocopium_Davies_comp240759_c0_seq2_Symbiont"
"1632","Down",NA,"Cladocopium_Davies_comp240788_c0_seq3_Symbiont"
"1633","Down",NA,"Cladocopium_Davies_comp240789_c0_seq4_Symbiont"
"1634","Down",NA,"Cladocopium_Davies_comp240803_c0_seq5_Symbiont"
"1635","Down",NA,"Cladocopium_Davies_comp240832_c0_seq1_Symbiont"
"1636","Down",NA,"Cladocopium_Davies_comp240908_c1_seq14_Symbiont"
"1637","Down",NA,"Cladocopium_Davies_comp241086_c0_seq1_Symbiont"
"1638","Down",NA,"Cladocopium_Davies_comp241134_c0_seq1_Symbiont"
"1639","Down",NA,"Cladocopium_Davies_comp241475_c0_seq2_Symbiont"
"1640","Down",NA,"Cladocopium_Davies_comp241489_c0_seq2_Symbiont"
"1641","Down",NA,"Cladocopium_Davies_comp241518_c0_seq2_Symbiont"
"1642","Down",NA,"Cladocopium_Davies_comp242064_c1_seq4_Symbiont"
"1643","Down",NA,"Cladocopium_Davies_comp242105_c0_seq2_Symbiont"
"1644","Down",NA,"Cladocopium_Davies_comp242128_c0_seq1_Symbiont"
"1645","Down",NA,"Cladocopium_Davies_comp242599_c1_seq8_Symbiont"
"1646","Down",NA,"Cladocopium_Davies_comp242648_c0_seq5_Symbiont"
"1647","Down",NA,"Cladocopium_Davies_comp242831_c0_seq3_Symbiont"
"1648","Down",NA,"Cladocopium_Davies_comp243209_c0_seq2_Symbiont"
"1649","Down",NA,"Cladocopium_Davies_comp243270_c1_seq1_Symbiont"
"1650","Down",NA,"Cladocopium_Davies_comp243421_c1_seq1_Symbiont"
"1651","Down",NA,"Cladocopium_Davies_comp243452_c0_seq2_Symbiont"
"1652","Down",NA,"Cladocopium_Davies_comp243628_c0_seq1_Symbiont"
"1653","Down",NA,"Cladocopium_Davies_comp243676_c0_seq1_Symbiont"
"1654","Down",NA,"Cladocopium_Davies_comp243772_c0_seq4_Symbiont"
"1655","Down",NA,"Cladocopium_Davies_comp243807_c1_seq1_Symbiont"
"1656","Down",NA,"Cladocopium_Davies_comp243904_c0_seq1_Symbiont"
"1657","Down",NA,"Cladocopium_Davies_comp243937_c0_seq2_Symbiont"
"1658","Down",NA,"Cladocopium_Davies_comp244010_c0_seq2_Symbiont"
"1659","Down",NA,"Cladocopium_Davies_comp244011_c0_seq8_Symbiont"
"1660","Down",NA,"Cladocopium_Davies_comp244020_c0_seq1_Symbiont"
"1661","Down",NA,"Cladocopium_Davies_comp244021_c0_seq1_Symbiont"
"1662","Down",NA,"Cladocopium_Davies_comp244406_c1_seq16_Symbiont"
"1663","Down",NA,"Cladocopium_Davies_comp244486_c1_seq2_Symbiont"
"1664","Down",NA,"Cladocopium_Davies_comp244596_c0_seq5_Symbiont"
"1665","Down",NA,"Cladocopium_Davies_comp244607_c0_seq4_Symbiont"
"1666","Down",NA,"Cladocopium_Davies_comp244626_c0_seq3_Symbiont"
"1667","Down",NA,"Cladocopium_Davies_comp244715_c1_seq10_Symbiont"
"1668","Down",NA,"Cladocopium_Davies_comp244719_c0_seq1_Symbiont"
"1669","Down",NA,"Cladocopium_Davies_comp244779_c0_seq8_Symbiont"
"1670","Down",NA,"Cladocopium_Davies_comp245109_c0_seq1_Symbiont"
"1671","Down",NA,"Cladocopium_Davies_comp245181_c1_seq1_Symbiont"
"1672","Down",NA,"Cladocopium_Davies_comp245216_c0_seq1_Symbiont"
"1673","Down",NA,"Cladocopium_Davies_comp245483_c0_seq2_Symbiont"
"1674","Down",NA,"Cladocopium_Davies_comp245697_c0_seq1_Symbiont"
"1675","Down",NA,"Cladocopium_Davies_comp245932_c0_seq4_Symbiont"
"1676","Down",NA,"Cladocopium_Davies_comp245937_c1_seq14_Symbiont"
"1677","Down",NA,"Cladocopium_Davies_comp246134_c0_seq4_Symbiont"
"1678","Down",NA,"Cladocopium_Davies_comp246183_c1_seq10_Symbiont"
"1679","Down",NA,"Cladocopium_Davies_comp246249_c0_seq1_Symbiont"
"1680","Down",NA,"Cladocopium_Davies_comp246953_c0_seq1_Symbiont"
"1681","Down",NA,"Cladocopium_Davies_comp247211_c0_seq6_Symbiont"
"1682","Down",NA,"Cladocopium_Davies_comp247286_c1_seq1_Symbiont"
"1683","Down",NA,"Cladocopium_Davies_comp247362_c0_seq4_Symbiont"
"1684","Down",NA,"Cladocopium_Davies_comp247410_c0_seq3_Symbiont"
"1685","Down",NA,"Cladocopium_Davies_comp247441_c0_seq3_Symbiont"
"1686","Down",NA,"Cladocopium_Davies_comp247915_c0_seq19_Symbiont"
"1687","Down",NA,"Cladocopium_Davies_comp248047_c0_seq5_Symbiont"
"1688","Down",NA,"Cladocopium_Davies_comp248071_c2_seq1_Symbiont"
"1689","Down",NA,"Cladocopium_Davies_comp248535_c0_seq1_Symbiont"
"1690","Down",NA,"Cladocopium_Davies_comp249165_c0_seq1_Symbiont"
"1691","Down",NA,"Cladocopium_Davies_comp249174_c0_seq5_Symbiont"
"1692","Down",NA,"Cladocopium_Davies_comp249243_c0_seq1_Symbiont"
"1693","Down",NA,"Cladocopium_Davies_comp249397_c0_seq1_Symbiont"
"1694","Down",NA,"Cladocopium_Davies_comp249633_c0_seq21_Symbiont"
"1695","Down",NA,"Cladocopium_Davies_comp249927_c0_seq1_Symbiont"
"1696","Down",NA,"Cladocopium_Davies_comp249987_c0_seq3_Symbiont"
"1697","Down",NA,"Cladocopium_Davies_comp250123_c1_seq3_Symbiont"
"1698","Down",NA,"Cladocopium_Davies_comp250187_c0_seq3_Symbiont"
"1699","Down",NA,"Cladocopium_Davies_comp250231_c0_seq1_Symbiont"
"1700","Down",NA,"Cladocopium_Davies_comp250270_c0_seq2_Symbiont"
"1701","Down",NA,"Cladocopium_Davies_comp25043_c0_seq1_Symbiont"
"1702","Down",NA,"Cladocopium_Davies_comp251030_c0_seq1_Symbiont"
"1703","Down",NA,"Cladocopium_Davies_comp251153_c0_seq4_Symbiont"
"1704","Down",NA,"Cladocopium_Davies_comp251355_c3_seq18_Symbiont"
"1705","Down",NA,"Cladocopium_Davies_comp251358_c0_seq5_Symbiont"
"1706","Down",NA,"Cladocopium_Davies_comp251806_c0_seq2_Symbiont"
"1707","Down",NA,"Cladocopium_Davies_comp251969_c0_seq23_Symbiont"
"1708","Down",NA,"Cladocopium_Davies_comp252005_c0_seq25_Symbiont"
"1709","Down",NA,"Cladocopium_Davies_comp252070_c1_seq7_Symbiont"
"1710","Down",NA,"Cladocopium_Davies_comp252094_c1_seq1_Symbiont"
"1711","Down",NA,"Cladocopium_Davies_comp252450_c0_seq1_Symbiont"
"1712","Down",NA,"Cladocopium_Davies_comp252487_c0_seq2_Symbiont"
"1713","Down",NA,"Cladocopium_Davies_comp252556_c0_seq1_Symbiont"
"1714","Down",NA,"Cladocopium_Davies_comp252583_c0_seq2_Symbiont"
"1715","Down",NA,"Cladocopium_Davies_comp252598_c0_seq1_Symbiont"
"1716","Down",NA,"Cladocopium_Davies_comp252630_c0_seq12_Symbiont"
"1717","Down",NA,"Cladocopium_Davies_comp253002_c1_seq8_Symbiont"
"1718","Down",NA,"Cladocopium_Davies_comp253127_c0_seq2_Symbiont"
"1719","Down",NA,"Cladocopium_Davies_comp253237_c0_seq1_Symbiont"
"1720","Down",NA,"Cladocopium_Davies_comp253831_c1_seq1_Symbiont"
"1721","Down",NA,"Cladocopium_Davies_comp254254_c0_seq3_Symbiont"
"1722","Down",NA,"Cladocopium_Davies_comp254904_c0_seq1_Symbiont"
"1723","Down",NA,"Cladocopium_Davies_comp255033_c0_seq3_Symbiont"
"1724","Down",NA,"Cladocopium_Davies_comp255062_c0_seq13_Symbiont"
"1725","Down",NA,"Cladocopium_Davies_comp255248_c1_seq1_Symbiont"
"1726","Down",NA,"Cladocopium_Davies_comp255296_c2_seq98_Symbiont"
"1727","Down",NA,"Cladocopium_Davies_comp255310_c0_seq1_Symbiont"
"1728","Down",NA,"Cladocopium_Davies_comp255639_c2_seq3_Symbiont"
"1729","Down",NA,"Cladocopium_Davies_comp255770_c1_seq4_Symbiont"
"1730","Down",NA,"Cladocopium_Davies_comp255993_c0_seq2_Symbiont"
"1731","Down",NA,"Cladocopium_Davies_comp256578_c1_seq13_Symbiont"
"1732","Down",NA,"Cladocopium_Davies_comp256743_c0_seq3_Symbiont"
"1733","Down",NA,"Cladocopium_Davies_comp257392_c0_seq2_Symbiont"
"1734","Down",NA,"Cladocopium_Davies_comp257716_c1_seq7_Symbiont"
"1735","Down",NA,"Cladocopium_Davies_comp257789_c1_seq1_Symbiont"
"1736","Down",NA,"Cladocopium_Davies_comp257902_c0_seq4_Symbiont"
"1737","Down",NA,"Cladocopium_Davies_comp258254_c0_seq1_Symbiont"
"1738","Down",NA,"Cladocopium_Davies_comp258542_c1_seq3_Symbiont"
"1739","Down",NA,"Cladocopium_Davies_comp258830_c0_seq2_Symbiont"
"1740","Down",NA,"Cladocopium_Davies_comp258868_c1_seq7_Symbiont"
"1741","Down",NA,"Cladocopium_Davies_comp259170_c0_seq2_Symbiont"
"1742","Down",NA,"Cladocopium_Davies_comp259224_c0_seq1_Symbiont"
"1743","Down",NA,"Cladocopium_Davies_comp259480_c3_seq22_Symbiont"
"1744","Down",NA,"Cladocopium_Davies_comp259911_c1_seq3_Symbiont"
"1745","Down",NA,"Cladocopium_Davies_comp260201_c0_seq5_Symbiont"
"1746","Down",NA,"Cladocopium_Davies_comp260351_c0_seq4_Symbiont"
"1747","Down",NA,"Cladocopium_Davies_comp260359_c1_seq4_Symbiont"
"1748","Down",NA,"Cladocopium_Davies_comp260471_c0_seq1_Symbiont"
"1749","Down",NA,"Cladocopium_Davies_comp260610_c0_seq1_Symbiont"
"1750","Down",NA,"Cladocopium_Davies_comp260833_c1_seq9_Symbiont"
"1751","Down",NA,"Cladocopium_Davies_comp260992_c2_seq1_Symbiont"
"1752","Down",NA,"Cladocopium_Davies_comp261084_c0_seq2_Symbiont"
"1753","Down",NA,"Cladocopium_Davies_comp261289_c0_seq3_Symbiont"
"1754","Down",NA,"Cladocopium_Davies_comp261819_c0_seq1_Symbiont"
"1755","Down",NA,"Cladocopium_Davies_comp261931_c0_seq3_Symbiont"
"1756","Down",NA,"Cladocopium_Davies_comp262007_c0_seq2_Symbiont"
"1757","Down",NA,"Cladocopium_Davies_comp262103_c0_seq11_Symbiont"
"1758","Down",NA,"Cladocopium_Davies_comp262185_c0_seq1_Symbiont"
"1759","Down",NA,"Cladocopium_Davies_comp262633_c1_seq1_Symbiont"
"1760","Down",NA,"Cladocopium_Davies_comp262821_c2_seq1_Symbiont"
"1761","Down",NA,"Cladocopium_Davies_comp263420_c0_seq9_Symbiont"
"1762","Down",NA,"Cladocopium_Davies_comp263660_c1_seq1_Symbiont"
"1763","Down",NA,"Cladocopium_Davies_comp263864_c0_seq1_Symbiont"
"1764","Down",NA,"Cladocopium_Davies_comp263868_c0_seq1_Symbiont"
"1765","Down",NA,"Cladocopium_Davies_comp263869_c0_seq1_Symbiont"
"1766","Down",NA,"Cladocopium_Davies_comp263892_c0_seq1_Symbiont"
"1767","Down",NA,"Cladocopium_Davies_comp263900_c0_seq1_Symbiont"
"1768","Down",NA,"Cladocopium_Davies_comp263910_c0_seq1_Symbiont"
"1769","Down",NA,"Cladocopium_Davies_comp263914_c0_seq1_Symbiont"
"1770","Down",NA,"Cladocopium_Davies_comp263925_c0_seq1_Symbiont"
"1771","Down",NA,"Cladocopium_Davies_comp263939_c0_seq1_Symbiont"
"1772","Down",NA,"Cladocopium_Davies_comp263944_c0_seq1_Symbiont"
"1773","Down",NA,"Cladocopium_Davies_comp263954_c0_seq1_Symbiont"
"1774","Down",NA,"Cladocopium_Davies_comp263959_c0_seq1_Symbiont"
"1775","Down",NA,"Cladocopium_Davies_comp263964_c0_seq1_Symbiont"
"1776","Down",NA,"Cladocopium_Davies_comp263967_c0_seq1_Symbiont"
"1777","Down",NA,"Cladocopium_Davies_comp263997_c0_seq1_Symbiont"
"1778","Down",NA,"Cladocopium_Davies_comp264002_c0_seq1_Symbiont"
"1779","Down",NA,"Cladocopium_Davies_comp264007_c0_seq1_Symbiont"
"1780","Down",NA,"Cladocopium_Davies_comp264015_c0_seq1_Symbiont"
"1781","Down",NA,"Cladocopium_Davies_comp264028_c0_seq1_Symbiont"
"1782","Down",NA,"Cladocopium_Davies_comp264031_c0_seq1_Symbiont"
"1783","Down",NA,"Cladocopium_Davies_comp264042_c0_seq1_Symbiont"
"1784","Down",NA,"Cladocopium_Davies_comp264054_c0_seq1_Symbiont"
"1785","Down",NA,"Cladocopium_Davies_comp264059_c0_seq1_Symbiont"
"1786","Down",NA,"Cladocopium_Davies_comp264074_c0_seq1_Symbiont"
"1787","Down",NA,"Cladocopium_Davies_comp264086_c0_seq1_Symbiont"
"1788","Down",NA,"Cladocopium_Davies_comp264092_c0_seq1_Symbiont"
"1789","Down",NA,"Cladocopium_Davies_comp264099_c0_seq1_Symbiont"
"1790","Down",NA,"Cladocopium_Davies_comp264107_c0_seq1_Symbiont"
"1791","Down",NA,"Cladocopium_Davies_comp264125_c0_seq1_Symbiont"
"1792","Down",NA,"Cladocopium_Davies_comp264144_c0_seq1_Symbiont"
"1793","Down",NA,"Cladocopium_Davies_comp264146_c0_seq1_Symbiont"
"1794","Down",NA,"Cladocopium_Davies_comp264148_c0_seq1_Symbiont"
"1795","Down",NA,"Cladocopium_Davies_comp264159_c0_seq1_Symbiont"
"1796","Down",NA,"Cladocopium_Davies_comp264167_c0_seq1_Symbiont"
"1797","Down",NA,"Cladocopium_Davies_comp264178_c0_seq1_Symbiont"
"1798","Down",NA,"Cladocopium_Davies_comp264191_c0_seq1_Symbiont"
"1799","Down",NA,"Cladocopium_Davies_comp264211_c0_seq1_Symbiont"
"1800","Down",NA,"Cladocopium_Davies_comp264230_c0_seq1_Symbiont"
"1801","Down",NA,"Cladocopium_Davies_comp264249_c0_seq1_Symbiont"
"1802","Down",NA,"Cladocopium_Davies_comp264278_c0_seq1_Symbiont"
"1803","Down",NA,"Cladocopium_Davies_comp264297_c0_seq1_Symbiont"
"1804","Down",NA,"Cladocopium_Davies_comp264314_c0_seq1_Symbiont"
"1805","Down",NA,"Cladocopium_Davies_comp264320_c0_seq1_Symbiont"
"1806","Down",NA,"Cladocopium_Davies_comp264333_c0_seq1_Symbiont"
"1807","Down",NA,"Cladocopium_Davies_comp264360_c0_seq1_Symbiont"
"1808","Down",NA,"Cladocopium_Davies_comp264378_c0_seq1_Symbiont"
"1809","Down",NA,"Cladocopium_Davies_comp264382_c0_seq1_Symbiont"
"1810","Down",NA,"Cladocopium_Davies_comp264392_c0_seq1_Symbiont"
"1811","Down",NA,"Cladocopium_Davies_comp264397_c0_seq1_Symbiont"
"1812","Down",NA,"Cladocopium_Davies_comp264411_c0_seq1_Symbiont"
"1813","Down",NA,"Cladocopium_Davies_comp264413_c0_seq1_Symbiont"
"1814","Down",NA,"Cladocopium_Davies_comp264423_c0_seq1_Symbiont"
"1815","Down",NA,"Cladocopium_Davies_comp264424_c0_seq1_Symbiont"
"1816","Down",NA,"Cladocopium_Davies_comp264437_c0_seq1_Symbiont"
"1817","Down",NA,"Cladocopium_Davies_comp264446_c0_seq1_Symbiont"
"1818","Down",NA,"Cladocopium_Davies_comp264449_c0_seq1_Symbiont"
"1819","Down",NA,"Cladocopium_Davies_comp264450_c0_seq1_Symbiont"
"1820","Down",NA,"Cladocopium_Davies_comp264455_c0_seq1_Symbiont"
"1821","Down",NA,"Cladocopium_Davies_comp264466_c0_seq1_Symbiont"
"1822","Down",NA,"Cladocopium_Davies_comp264468_c0_seq1_Symbiont"
"1823","Down",NA,"Cladocopium_Davies_comp264479_c0_seq1_Symbiont"
"1824","Down",NA,"Cladocopium_Davies_comp264520_c0_seq1_Symbiont"
"1825","Down",NA,"Cladocopium_Davies_comp264524_c0_seq1_Symbiont"
"1826","Down",NA,"Cladocopium_Davies_comp264529_c0_seq1_Symbiont"
